Date,pe_ratio
1871-01-01,11.1
1871-02-01,11.25
1871-03-01,11.525
1871-04-01,11.85
1871-05-01,12.15
1871-06-01,12.05
1871-07-01,11.825000000000001
1871-08-01,11.975
1871-09-01,12.1
1871-10-01,11.475
1871-11-01,11.599999999999998
1871-12-01,11.85
1872-01-01,12.074534161490684
1872-02-01,12.049382716049381
1872-03-01,12.368098159509204
1872-04-01,12.634146341463415
1872-05-01,12.557575757575757
1872-06-01,12.361445783132531
1872-07-01,12.215568862275449
1872-08-01,12.0
1872-09-01,11.715976331360947
1872-10-01,11.694117647058823
1872-11-01,11.578947368421053
1872-12-01,11.790697674418606
1873-01-01,11.815028901734104
1873-02-01,11.839080459770116
1873-03-01,11.680000000000001
1873-04-01,11.454545454545455
1873-05-01,11.412429378531073
1873-06-01,11.191011235955058
1873-07-01,11.106145251396647
1873-08-01,11.044444444444444
1873-09-01,10.143646408839778
1873-10-01,9.20879120879121
1873-11-01,8.830601092896174
1873-12-01,9.608695652173912
1874-01-01,10.130434782608695
1874-02-01,10.43478260869565
1874-03-01,10.282608695652174
1874-04-01,9.999999999999998
1874-05-01,9.73913043478261
1874-06-01,9.695652173913043
1874-07-01,9.695652173913043
1874-08-01,9.717391304347824
1874-09-01,9.869565217391305
1874-10-01,9.847826086956522
1874-11-01,9.934782608695652
1874-12-01,9.869565217391305
1875-01-01,10.050918751383662
1875-02-01,10.218813444619895
1875-03-01,10.551724137931034
1875-04-01,10.8975861260839
1875-05-01,10.686110447047573
1875-06-01,10.682926829268293
1875-07-01,10.928553647000248
1875-08-01,11.212814645308926
1875-09-01,11.35064935064935
1875-10-01,11.414919033713831
1875-11-01,11.865327178930219
1875-12-01,12.13888888888889
1876-01-01,12.62383243702236
1876-02-01,13.037207960773001
1876-03-01,13.26470588235294
1876-04-01,13.021302130213021
1876-05-01,12.794612794612794
1876-06-01,12.96875
1876-07-01,13.086498563676985
1876-08-01,12.813824584284319
1876-09-01,12.3
1876-10-01,12.512785543811797
1876-11-01,12.556679455877223
1876-12-01,12.785714285714285
1877-01-01,12.602058927937522
1877-02-01,11.789622308506884
1877-03-01,11.12280701754386
1877-04-01,10.254621555633065
1877-05-01,10.197710718002082
1877-06-01,9.413793103448276
1877-07-01,9.77031196434693
1877-08-01,10.39890896692806
1877-09-01,10.983050847457628
1877-10-01,11.156049882035726
1877-11-01,10.928595373784779
1877-12-01,10.833333333333334
1878-01-01,10.804521276595745
1878-02-01,10.540271793172025
1878-03-01,10.710743801652894
1878-04-01,10.979228486646884
1878-05-01,10.979618671926362
1878-06-01,11.18032786885246
1878-07-01,11.379986919555265
1878-08-01,11.248777306814478
1878-09-01,11.447154471544716
1878-10-01,11.287706779111254
1878-11-01,11.222509702457957
1878-12-01,11.129032258064516
1879-01-01,11.336288790373654
1879-02-01,11.532483680447623
1879-03-01,11.14503816793893
1879-04-01,11.311131113111312
1879-05-01,11.61556603773585
1879-06-01,11.478260869565219
1879-07-01,11.516533637400228
1879-08-01,11.410148584244464
1879-09-01,11.641379310344828
1879-10-01,12.707032310616343
1879-11-01,13.174772848743988
1879-12-01,12.947368421052632
1880-01-01,13.129496402877699
1880-02-01,13.05548581471253
1880-03-01,13.006134969325155
1880-04-01,12.431005519558434
1880-05-01,11.202442461249412
1880-06-01,11.011494252873563
1880-07-01,11.278703286807744
1880-08-01,11.449371277299802
1880-09-01,11.2
1880-10-01,11.299554801780793
1880-11-01,11.668053244592347
1880-12-01,11.918367346938776
1881-01-01,12.741869081926719
1881-02-01,12.808802159020136
1881-03-01,13.068062827225132
1881-04-01,13.141770547221634
1881-05-01,13.853367433930094
1881-06-01,14.150537634408602
1881-07-01,13.780381944444445
1881-08-01,13.575651412305671
1881-09-01,13.812154696132596
1881-10-01,13.71849208119563
1881-11-01,13.935164340387214
1881-12-01,13.659090909090908
1882-01-01,13.479052823315119
1882-02-01,13.210130047912388
1882-03-01,13.211428571428572
1882-04-01,13.235630867872683
1882-05-01,13.102340523175767
1882-06-01,13.057471264367816
1882-07-01,13.81851681252879
1882-08-01,14.262635587352872
1882-09-01,14.427745664739884
1882-10-01,14.060690294185779
1882-11-01,13.486536675951717
1882-12-01,13.581395348837209
1883-01-01,13.5906432748538
1883-02-01,13.364705882352942
1883-03-01,13.609467455621303
1883-04-01,13.976190476190476
1883-05-01,13.820359281437126
1883-06-01,14.02409638554217
1883-07-01,13.890909090909092
1883-08-01,13.341463414634147
1883-09-01,13.570552147239265
1883-10-01,13.28395061728395
1883-11-01,13.565217391304348
1883-12-01,13.35
1884-01-01,13.197452229299362
1884-02-01,13.818181818181818
1884-03-01,14.039735099337747
1884-04-01,13.675675675675675
1884-05-01,12.827586206896553
1884-06-01,12.563380281690142
1884-07-01,12.83453237410072
1884-08-01,13.941176470588236
1884-09-01,13.804511278195488
1884-10-01,13.661538461538463
1884-11-01,13.700787401574802
1884-12-01,14.0
1885-01-01,13.824584284316924
1885-02-01,14.408176722716782
1885-03-01,14.6
1885-04-01,14.728682170542635
1885-05-01,14.728946471189909
1885-06-01,14.827586206896552
1885-07-01,15.55633065922567
1885-08-01,16.62548535121779
1885-09-01,16.607142857142858
1885-10-01,17.780990242139502
1885-11-01,19.173069886571536
1885-12-01,19.25925925925926
1886-01-01,18.909090909090907
1886-02-01,18.928571428571427
1886-03-01,18.210526315789476
1886-04-01,17.655172413793107
1886-05-01,17.016949152542374
1886-06-01,17.5
1886-07-01,17.475409836065573
1886-08-01,17.322580645161292
1886-09-01,17.49206349206349
1886-10-01,17.65625
1886-11-01,17.815384615384616
1886-12-01,17.09090909090909
1887-01-01,16.781954887218046
1887-02-01,16.53731343283582
1887-03-01,16.799999999999997
1887-04-01,17.058823529411764
1887-05-01,17.226277372262775
1887-06-01,16.608695652173914
1887-07-01,16.086330935251798
1887-08-01,15.571428571428573
1887-09-01,15.26241134751773
1887-10-01,14.647887323943664
1887-11-01,14.825174825174825
1887-12-01,14.638888888888888
1888-01-01,15.098094967301677
1888-02-01,15.380133993591611
1888-03-01,15.164179104477611
1888-04-01,15.610651974288338
1888-05-01,16.242538485705307
1888-06-01,16.161290322580644
1888-07-01,17.036791514749748
1888-08-01,17.899761336515514
1888-09-01,18.87719298245614
1888-10-01,19.335019877123237
1888-11-01,19.530376444278794
1888-12-01,19.769230769230766
1889-01-01,19.90125332320547
1889-02-01,19.872515935508062
1889-03-01,19.22222222222222
1889-04-01,18.953530918404685
1889-05-01,19.226599204915072
1889-06-01,19.32142857142857
1889-07-01,18.70808330391811
1889-08-01,18.730380188350193
1889-09-01,18.965517241379313
1889-10-01,18.411183088987386
1889-11-01,18.03168183350185
1889-12-01,17.733333333333334
1890-01-01,17.981283422459892
1890-02-01,17.8343949044586
1890-03-01,17.747899159663866
1890-04-01,18.166498146275696
1890-05-01,18.999323867478026
1890-06-01,18.91525423728814
1890-07-01,18.830727396329028
1890-08-01,18.44527787248551
1890-09-01,18.18803418803419
1890-10-01,17.415152553993828
1890-11-01,16.196698762035762
1890-12-01,15.862068965517242
1891-01-01,16.451393609789257
1891-02-01,16.426416359369764
1891-03-01,15.900826446280991
1891-04-01,16.204760352135636
1891-05-01,15.926640926640927
1891-06-01,15.396825396825395
1891-07-01,14.943609022556391
1891-08-01,15.248994741725951
1891-09-01,16.27480916030534
1891-10-01,16.06873681037082
1891-11-01,15.634306134603932
1891-12-01,15.911764705882351
1892-01-01,16.08759124087591
1892-02-01,16.0
1892-03-01,16.057553956834532
1892-04-01,15.914285714285716
1892-05-01,15.801418439716313
1892-06-01,15.605633802816902
1892-07-01,15.496503496503497
1892-08-01,15.611111111111112
1892-09-01,15.117241379310347
1892-10-01,15.315068493150685
1892-11-01,15.156462585034015
1892-12-01,14.891891891891891
1893-01-01,15.548780487804878
1893-02-01,15.66676144441285
1893-03-01,15.503649635036494
1893-04-01,15.93159315931593
1893-05-01,14.929056138186304
1893-06-01,14.634920634920636
1893-07-01,13.669064748201437
1893-08-01,13.751263902932255
1893-09-01,15.200000000000001
1893-10-01,16.169601149838304
1893-11-01,16.976225854383358
1893-12-01,16.96153846153846
1894-01-01,17.163289630512516
1894-02-01,18.002466091245378
1894-03-01,19.19148936170213
1894-04-01,20.15880017644464
1894-05-01,20.155748969308295
1894-06-01,20.666666666666668
1894-07-01,21.070897372335153
1894-08-01,22.81427832384894
1894-09-01,24.216216216216218
1894-10-01,24.561403508771928
1894-11-01,25.78728461081402
1894-12-01,26.875
1895-01-01,25.37313432835821
1895-02-01,23.942857142857147
1895-03-01,22.958904109589042
1895-04-01,23.0
1895-05-01,23.341772151898734
1895-06-01,22.926829268292686
1895-07-01,22.211764705882352
1895-08-01,21.772727272727273
1895-09-01,21.186813186813186
1895-10-01,20.21276595744681
1895-11-01,18.927835051546392
1895-12-01,17.28
1896-01-01,17.30847182813133
1896-02-01,18.290176736539255
1896-03-01,18.25
1896-04-01,18.673426277989016
1896-05-01,18.859837119588512
1896-06-01,18.782608695652176
1896-07-01,17.820908689898545
1896-08-01,17.062248096730855
1896-09-01,18.227272727272727
1896-10-01,18.920166128287953
1896-11-01,20.534458509142056
1896-12-01,20.095238095238095
1897-01-01,19.331195602382042
1897-02-01,18.4384649316277
1897-03-01,17.829787234042556
1897-04-01,16.6872174270448
1897-05-01,16.209773539928488
1897-06-01,16.42307692307692
1897-07-01,16.62318300409989
1897-08-01,17.166606432959885
1897-09-01,17.47368421052632
1897-10-01,16.433685646096148
1897-11-01,15.41266158435532
